Sample	0h	6h	3d	7d	11d
SMED30027394	9.33033	10.626	10.6573	11.834	10.8098
SMED30027395	16.5186	17.4037	17.4829	13.2393	14.6963
SMED30027396	40.4518	42.1746	45.047	39.7327	39.9637
SMED30027397	0.82789	0.653732	0.734537	0.425003	0.361065
SMED30027398	0.18488	0.255985	0.268006	0.245974	0.131013
SMED30027399	0	0.0230226	0.0859407	0.149944	0.085304
SMED30027400	6.85374	8.18265	8.71138	8.79856	8.10654
SMED30027401	0.0506659	0.0227569	0.0228577	0.0447107	0
SMED30027402	1.52823	1.1364	1.45396	0.880085	0.831452
SMED30027403	4.40505	4.74248	6.28595	3.59321	4.33609
SMED30027404	3.40673	3.37737	3.04892	2.0384	1.74478
SMED30027405	0.136755	0.275399	0.242297	0.316906	0.35006
SMED30027406	0.0757891	0.197488	0.153162	0.0729697	0.0965331
SMED30027407	250.087	251.273	258.154	227.587	248.958
SMED30027408	6.44178	6.71105	6.13818	5.0188	4.95729
SMED30027409	7.23153	7.213	2.22603	1.95503	1.89629
SMED30027410	9.42121	9.97965	10.0086	10.1768	9.16923
SMED30027411	0.0716001	0.0449684	0.028601	0.0623854	0.0473684
SMED30027412	10.8953	10.9233	12.1283	15.9681	13.9856
SMED30027413	0.0546416	0.180459	0.0647854	0	0.070517
SMED30027414	4.77732	3.54259	0.1932	0.070792	0.0605502
SMED30027415	0.971365	0.822672	1.32801	0.894398	1.24098
SMED30027416	16.6629	16.8911	17.7386	18.2179	18.3357
SMED30027417	12.7486	13.0302	14.1948	13.0885	13.7294
SMED30027418	11.1699	11.6763	10.9446	10.7406	12.1036
SMED30027419	9.29671	8.71654	6.93219	5.3082	5.78588
SMED30027420	0.191325	0.217956	0.335802	0.286505	0.263631
SMED30027421	2.43203	2.07814	2.78249	3.11247	2.80003
SMED30027422	14.3513	10.9768	0.300378	0.137548	0.153966
SMED30027423	9.96854	7.80636	0.28455	0.173785	0.188052
SMED30027424	0.169511	0.14742	0.241431	0.041181	0.0960717
SMED30027425	0.813156	0.798032	1.3827	1.88317	2.04764
SMED30027426	11.4902	11.0868	10.3496	11.0184	10.9685
SMED30027427	30.4047	39.1154	35.2696	31.7713	33.5584
SMED30027428	3.74075	3.2512	5.57122	5.28869	5.90248
SMED30027429	2.08074	1.8045	1.64407	2.17431	2.59951
SMED30027430	4.55607	3.76971	3.34584	3.53675	4.01218
SMED30027431	17.0933	17.4382	15.9531	15.0375	15.7672
SMED30027432	0.198671	0.107892	0.159843	0.175511	0.229797
SMED30027433	15.3189	18.8504	18.8011	18.9752	18.6864
SMED30027434	1.53517	1.55538	2.49309	1.42225	1.14925
SMED30027435	6.11952	7.1853	7.84518	9.38104	8.56241
SMED30027436	23.4482	23.4005	13.147	15.1153	14.3612
SMED30027437	13.0771	13.4227	17.1592	16.7082	16.2927
SMED30027438	8.62117	9.17094	11.2957	10.29	9.31602
SMED30027439	0.576632	0.743967	1.13437	0.632652	0.700035
SMED30027440	8.34306	8.88768	12.6749	9.55011	9.55639
SMED30027441	44.4544	48.943	50.91	57.3352	48.5748
SMED30027442	1.45304	0.931491	1.62637	1.76487	1.86729
SMED30027443	0.0759007	0.083285	0.0210532	0.068635	0.10931
SMED30027444	0.729614	0.793565	0.78419	1.6092	1.62426
SMED30027445	0.14785	0.0597303	0.0874878	0.0747517	0.0536289
SMED30027446	11.3065	11.7078	12.3541	11.9955	11.4158
SMED30027447	0.0932975	0.198922	0.338156	0.104139	0.165422
SMED30027448	0.217744	0.326348	0.572882	0.414044	0.424861
SMED30027449	56.8158	46.0721	60.7356	29.7301	28.7186
SMED30027450	0	0	0.0120808	0	0.0097256
SMED30027451	80.2167	82.7439	80.0125	84.4812	83.6058
SMED30027452	1.79525	2.10969	2.07466	2.30015	2.0878
SMED30027453	34.5215	37.0883	38.3593	38.3714	38.8749
SMED30027454	3.10022	3.83006	4.4799	2.11706	2.572
SMED30027455	0.221401	0.204267	0.329222	0.315962	0.347044
SMED30027456	0.121558	0.162372	0.244555	0.461345	0.40851
SMED30027457	7.69052	8.36693	8.01532	8.44897	9.00988
SMED30027458	0.334064	0.374944	0.0540359	0.175088	0.310848
SMED30027459	6.15398	6.20525	8.30404	6.25639	5.65144
SMED30027460	348.499	296.616	349.912	437.481	527.591
SMED30027461	0.269067	0.196456	0.300175	0.476481	0.453388
SMED30027462	0.152449	0.225034	0.173052	0.157537	0.104546
SMED30027463	0.372405	0.18723	0.43086	0.128392	0.421393
SMED30027464	1.79919	2.94083	2.55556	2.23342	1.96416
SMED30027465	39.1871	41.048	43.1987	39.8406	41.2491
SMED30027466	2.84146	2.99602	2.8881	4.26224	4.80691
SMED30027467	2.07013	2.07965	1.47645	1.47474	1.02042
SMED30027468	0	0	0	0	0.0122031
SMED30027469	0.212407	0.0938165	0.10559	0.125365	0.0502947
SMED30027470	13.5924	13.4911	13.0584	11.1451	10.4576
SMED30027471	1.09156	0.99455	0.411526	0.306962	0.186912
SMED30027472	0	0	0	0	0
SMED30027473	0.155918	0.305943	0.366803	0.130504	0.129488
SMED30027474	220.663	218.041	206.597	252.137	254.967
SMED30027475	0.639403	0.821426	0.672543	0.808728	0.864992
SMED30027476	23.2227	25.7962	26.49	22.3177	20.4281
SMED30027477	2.84992	2.9047	3.22474	2.23307	3.14555
SMED30027478	45.4048	40.0647	29.7741	31.7312	38.2288
SMED30027479	0.0374286	0.0544233	0.07744	0.10843	0.0543757
SMED30027480	0.0632685	0.0927313	0.0777061	0.200977	0.0714181
SMED30027481	11.9341	13.0672	11.6625	13.1942	12.8944
SMED30027482	4.32864	3.79	5.76722	3.5803	2.71159
SMED30027483	0.0774625	0.076154	0.138827	0.102717	0.0788896
SMED30027484	3.05553	2.5431	0.179202	0.173907	0.0830072
SMED30027485	0.248435	0.316082	0.397988	0.43293	0.273121
SMED30027486	0.0700491	0.129443	0.104627	0.0547985	0.0588572
SMED30027487	1.71452	1.19177	2.03977	1.5217	1.62804
SMED30027488	0.917148	0.699771	0.69225	0.328173	0.924448
SMED30027489	4.30805	4.32795	5.04793	3.25712	4.0489
SMED30027490	0.218503	0.223344	0.248534	0.673484	0.556106
SMED30027491	8.01665	7.98301	9.09739	6.95832	8.28558
SMED30027492	1.2417	1.41329	1.45278	1.32066	1.45524
SMED30027493	1.30349	1.47096	1.76921	1.24098	1.299
SMED30027494	0.783642	0.466471	0.906605	0.60281	0.919088
SMED30027495	1.02755	0.907061	0.838229	1.00235	1.04755
SMED30027496	0	0.0647626	0	0.0934817	0.0242068
SMED30027497	0.716328	0.549088	0.969181	0.772737	0.580923
SMED30027498	3.57758	3.49163	4.39455	4.72298	4.05356
SMED30027499	0.299798	0.0471553	0.160975	0.109724	0.206395
SMED30027500	247.918	306.569	235.236	263.056	146.029
SMED30027501	0.105965	0.129364	0.123527	0.092752	0.0835305
SMED30027502	0.769134	0.785476	0.490008	0.735668	0.898785
SMED30027503	40.3442	40.7256	40.5709	31.3556	34.6569
SMED30027504	2.59676	2.59005	2.72573	2.20815	2.06041
SMED30027505	14.3002	15.2188	1.64069	0.195287	0.548616
SMED30027506	9.19755	8.33892	9.14414	9.54535	9.96464
SMED30027507	2.38272	2.441	2.40413	2.17604	2.31545
SMED30027508	0.245435	0.191532	0.25045	0.421396	0.383619
SMED30027509	0.0093263	0	0.00513617	0	0
SMED30027510	1.08419	0.914505	1.09146	1.13629	1.4663
SMED30027511	26.6317	27.9852	29.5872	35.2353	33.014
SMED30027512	3.60647	2.97511	2.72565	1.59238	2.20697
SMED30027513	2.22484	1.20561	1.59464	1.0914	1.28304
SMED30027514	0.386403	0.536186	0.924048	0.661022	0.312596
SMED30027515	0.41446	0.690043	0.619827	0.460119	0.371865
SMED30027516	11.1087	8.91085	0.302014	0.0853585	0.0853692
SMED30027517	8.29832	7.91029	7.62608	7.67372	8.63223
SMED30027518	0	0	0.0354893	0.0553751	0.0303479
SMED30027519	40.2162	39.6483	45.9736	41.0183	40.7745
SMED30027520	0.87396	0.539284	0.799715	0.734125	0.825724
SMED30027521	0.111217	0.019967	0.0542384	0.0346708	0.0730439
SMED30027522	0.537261	0.77483	0.490406	0.637333	0.715281
SMED30027523	1.2323	1.25141	1.02388	1.07057	1.22005
SMED30027524	19.3895	20.8476	17.9261	16.7298	18.9215
SMED30027525	1.05268	0.83826	0.967249	0.996852	1.07636
SMED30027526	2.07941	1.83105	1.94366	1.97783	2.14198
SMED30027527	12.1377	13.4694	12.5441	14.1578	13.9456
SMED30027528	18.338	19.4363	23.1832	20.7606	20.3162
SMED30027529	18.1062	17.7682	20.8538	21.7552	19.8515
SMED30027530	0.308213	0.372536	0.346552	0.254283	0.253984
SMED30027531	1.45537	1.73102	2.01009	1.45624	1.72527
SMED30027532	37.0964	34.6898	32.2378	28.8779	30.5717
SMED30027533	0.362891	0.204939	0.448054	0.395357	0.287712
SMED30027534	0.514277	0.524354	0.683823	0.699802	0.766875
SMED30027535	8.99339	9.87663	10.3295	8.14948	9.35638
SMED30027536	0.221595	0.177802	0.181395	0.293678	0.230067
SMED30027537	11.1376	9.59368	0.249159	0.130177	0.206029
SMED30027538	1.4015	1.89476	1.6481	1.59082	1.54985
SMED30027539	5.36986	4.64973	4.06198	6.56275	6.31586
SMED30027540	484.85	495.74	484.873	419.716	395.427
SMED30027541	5.59947	6.76444	6.41458	5.57616	4.89562
SMED30027542	68.9417	72.2878	80.5117	84.2583	96.6463
SMED30027543	0.0918067	0.0317211	0.0491675	0.035129	0.0241218
SMED30027544	1.41706	1.14395	1.25751	0.399798	1.15069
SMED30027545	47.5195	50.8992	4.70577	0.267914	0.288091
SMED30027546	2.2907	2.15496	3.28427	1.48505	2.13391
SMED30027547	3.14295	2.52077	0.11635	0.00934563	0.0121967
SMED30027548	1.31264	1.20518	1.65232	1.16309	1.30505
SMED30027549	0	0	0.04091	0	0
SMED30027550	16.8517	17.8025	18.3123	23.8204	24.4737
SMED30027551	0.151636	0.436257	0.286836	0.469214	0.252553
SMED30027552	0.713455	0.785509	0.968211	1.09916	1.28266
SMED30027553	23.4229	24.0428	28.5823	20.622	23.8434
SMED30027554	0.0519642	0.0464091	0.0514387	0.0763935	0.052824
SMED30027555	1.81434	1.31687	0.0157781	0	0.0132946
SMED30027556	17.5193	19.1995	20.4243	21.7419	17.9538
SMED30027557	0.377504	0.516872	0.602371	0.461168	0.676788
SMED30027558	6.73597	6.5874	0.123691	0.0382597	0.0783321
SMED30027559	0.599146	0.50738	0.562503	0.387513	0.53083
SMED30027560	0.353507	0.537347	0.583444	0.450807	0.411073
SMED30027561	5.15425	4.61826	4.53368	7.05521	7.48702
SMED30027562	55.9558	60.063	69.5585	53.2182	56.908
SMED30027563	41.6955	39.9326	38.6377	34.7723	40.9396
SMED30027564	9.30067	10.3179	12.9038	10.0898	8.94661
SMED30027565	0.188034	0.1709	0.0402842	0.190188	0.162819
SMED30027566	5.72692	6.47594	9.15813	6.49865	6.37612
SMED30027567	8.60006	6.84691	0.25464	0.0776097	0.109828
SMED30027568	0	0	0	0	0
SMED30027569	0.0179766	0.0146953	0	0	0
SMED30027570	1.43565	1.57998	1.47605	1.2201	1.22743
SMED30027571	12.8402	12.5873	13.3411	12.7241	12.9256
SMED30027572	0.90465	0.791635	0.996293	0.479359	0.590623
SMED30027573	0.125768	0.113715	0.167053	0.0633983	0.0956976
SMED30027574	6.4215	4.9043	0.844006	0.773186	0.836379
SMED30027575	0.575427	1.18263	0.988095	0.9963	1.07304
SMED30027576	0	0	0	0.00475647	0
SMED30027577	0.293914	0.0641519	0.12585	0.0590629	0.0261101
SMED30027578	29.2194	27.8418	33.2434	28.3465	32.4762
SMED30027579	1.94928	1.44254	0.0424095	0.0382749	0.078814
SMED30027580	1.09511	0.789814	0.98046	0.774835	0.901257
SMED30027581	9.84876	8.81971	6.66612	5.95248	6.03952
SMED30027582	0	0	0	0	0
SMED30027583	0.518118	0.368733	0.659826	0.683438	0.939245
SMED30027584	0.0394565	0	0.031842	0.363708	0.101252
SMED30027585	0.594376	0.974479	0.470678	0.45209	0.553325
SMED30027586	0.00863747	0	0	0.0243717	0.0198535
SMED30027587	41.5233	39.9338	26.4266	24.1979	24.6011
SMED30027588	0.14279	0.192813	0.242455	0.287485	0.303698
SMED30027589	3.87718	3.41909	6.38438	6.019	5.19877
SMED30027590	21.4335	22.1804	24.645	26.5383	27.6384
SMED30027591	5.52066	5.4313	6.56357	5.34749	5.67712
SMED30027592	3.97049	3.93499	4.56586	3.49157	3.75133
SMED30027593	2.22608	2.29023	1.87079	1.79842	2.60294
SMED30027594	48.3361	49.9233	61.8268	39.8964	45.4826
SMED30027595	84.8691	85.1307	76.0664	74.2702	84.2362
SMED30027596	132.183	127.135	155.13	142.297	151.797
SMED30027597	1.99654	1.8514	1.80149	1.72153	1.86558
SMED30027598	0.620513	0.825089	0.838269	0.773793	0.782049
SMED30027599	5.90715	5.96793	4.76594	4.03658	3.77986
SMED30027600	0.0452737	0.0858213	0.102713	0.0491693	0.0790027
SMED30027601	0.314205	0.148938	0.430564	0.189166	0.303233
SMED30027602	32.0533	33.5495	34.2922	39.1403	39.2459
SMED30027603	14.5311	14.2668	15.6888	16.5047	17.3456
SMED30027604	0.440854	0.672648	0.439884	0.576142	0.527448
SMED30027605	0.00643317	0.00406717	0.0189288	0.00817519	0.00285899
SMED30027606	35.7959	38.2378	34.624	25.6145	28.0457
SMED30027607	9.22314	9.53394	9.5874	9.93272	9.5874
SMED30027608	67.4418	74.181	90.6676	60.2603	73.926
SMED30027609	0.0448032	0	0.0280797	0.0209438	0.0864089
SMED30027610	1.10095	1.23089	1.33476	1.07567	1.05752
SMED30027611	0	0	0	0	0
SMED30027612	1.71386	2.0833	1.62823	1.42898	1.24871
SMED30027613	0.0560295	0.138916	0.0985763	0.0579869	0.0750201
SMED30027614	1.11851	1.17597	0.975805	1.46712	1.26418
SMED30027615	13.3369	13.8005	13.6174	15.2903	16.9924
SMED30027616	1.85005	1.75269	1.50071	2.52772	3.17882
SMED30027617	1.72558	1.45601	1.68997	1.80713	2.30559
SMED30027618	0.73634	0.429313	0.807797	0.480294	0.507913
SMED30027619	0.598207	0.435299	0.531116	0.456205	0.387112
SMED30027620	0.129721	0.0615533	0.0591367	0.00886023	0.00676367
SMED30027621	40.1428	37.3027	34.9618	67.6592	49.8469
SMED30027622	10.9019	9.29231	10.2897	7.02052	9.42521
SMED30027623	38.4497	39.2568	38.293	34.2812	34.2674
SMED30027624	3.87549	3.37463	0.0709862	0	0.024122
SMED30027625	1.04807	0.915998	1.44299	0.53139	0.945358
SMED30027626	11.4294	12.518	13.2712	13.6954	14.6171
SMED30027627	0.0466797	0.0132503	0.0657312	0.0509648	0.0204035
SMED30027628	23.3378	24.2958	20.3249	19.7732	21.307
SMED30027629	6.04211	7.2882	6.9052	5.30153	5.37789
SMED30027630	13.3479	14.3056	14.8863	8.36283	9.42681
SMED30027631	2.41509	2.84509	2.77978	1.91201	2.36969
SMED30027632	0.60641	0.887893	0.629404	0.400516	0.589736
SMED30027633	0.240851	0.426235	0.586486	0.478584	0.604663
SMED30027634	0.714437	0.841103	0.88219	0.975512	0.80419
SMED30027635	1.88291	1.93391	2.55678	2.5144	2.44088
SMED30027636	0.516156	0.563815	0.181753	0.314271	0.205932
SMED30027637	80.929	82.7814	70.5673	67.4095	71.5559
SMED30027638	3.87333	4.08688	0.0895238	0	0.0182853
SMED30027639	23.5254	23.444	23.4754	20.1677	19.9012
SMED30027640	0.12664	0.0893465	0.0957889	0.11529	0.0588584
SMED30027641	24.6387	25.8251	27.5427	29.2761	28.0653
SMED30027642	0	0.00976077	0	0.00270561	0
SMED30027643	1.18789	1.38681	1.66483	1.53376	1.742
SMED30027644	2.54269	2.05128	2.88236	3.11245	3.16825
SMED30027645	24.1081	25.7774	28.2211	25.7502	26.0641
SMED30027646	0.202083	0.172434	0.207792	0.167063	0.0918507
SMED30027647	0.0190131	0	0.0113923	0.0315606	0.0646311
SMED30027648	34.9844	35.5289	36.386	35.0017	33.7251
SMED30027649	6.02048	4.71724	0.215618	0.116266	0.107643
SMED30027650	0	0.0235803	0.0222975	0	0
SMED30027651	0.123822	0.353347	0.358307	0.154965	0.06993
SMED30027652	9.84327	9.72325	7.44954	4.82496	5.19318
SMED30027653	0.597242	0.445819	0.320025	0.566039	0.44827
SMED30027654	2.32817	2.48809	2.95863	3.05587	2.81564
SMED30027655	0.242898	0.126576	0.1633	0.323272	0.332748
SMED30027656	13.7003	10.2844	6.78481	2.0359	2.12895
SMED30027657	0.0728524	0.136989	0.037227	0.161304	0.0878807
SMED30027658	0.692094	1.24896	1.08887	0.955776	0.855275
SMED30027659	0.651966	0.445453	0.0299989	0.0124355	0.0058342
SMED30027660	12.0335	10.0682	0.405153	0.142672	0.0999669
SMED30027661	4.48593	3.61622	0.8315	0.98756	1.27768
SMED30027662	0.765977	0.919614	0.88194	0.912709	0.947238
SMED30027663	4.69739	3.36315	0.0617694	0	0
SMED30027664	1.64672	1.45864	2.71598	2.76401	2.35187
SMED30027665	0.150832	0.19067	0.131465	0.108608	0.175752
SMED30027666	0.058544	0.0317493	0.0663802	0.217989	0.125517
SMED30027667	61.2682	58.7847	61.7792	41.9204	42.8006
SMED30027668	0.392865	0.723467	0.399549	0.181721	0.262689
SMED30027669	13.7663	12.0053	9.35345	8.06037	8.8338
SMED30027670	4.09954	4.61947	4.4622	4.34303	4.94064
SMED30027671	7.64307	5.90979	0.172191	0.0253585	0.0356564
SMED30027672	57.0458	50.4539	49.5232	52.5709	44.551
SMED30027673	0	0	0	0	0
SMED30027674	4.0692	3.62856	0.771452	0.520685	0.521136
SMED30027675	8.93632	8.3692	7.27657	9.57557	9.53379
SMED30027676	1.71743	1.699	2.13616	1.5841	1.66125
SMED30027677	12.2662	11.4299	10.9187	21.0886	22.2763
SMED30027678	16.3453	16.5575	19.7754	19.0185	17.5779
SMED30027679	0	0.0160727	0.0151983	0.0105261	0
SMED30027680	8.12491	6.90561	2.33381	2.21478	1.60012
SMED30027681	1.07603	1.34247	0.944998	0.952018	1.24518
SMED30027682	0.822659	0.776281	1.03017	1.67729	1.75946
SMED30027683	84.7041	82.0925	99.2488	83.2417	89.7188
SMED30027684	13.6413	13.7188	16.5789	14.7432	14.5617
SMED30027685	0.11334	0.04313	0.0212806	0.0143129	0.100473
SMED30027686	17.7025	19.2594	18.6541	17.8516	17.2158
SMED30027687	37.3863	38.5042	43.2185	35.5357	37.5429
SMED30027688	2.26475	1.68775	3.56251	4.89033	4.48654
SMED30027689	80.4609	80.1326	54.6333	57.2028	51.3143
SMED30027690	2.03141	3.72431	5.21955	2.64728	1.6518
SMED30027691	83.1526	86.6157	81.1218	68.613	72.7976
SMED30027692	0.0392717	0.0248283	0.0345756	0.0118137	0.0189426
SMED30027693	56.3825	56.6629	59.6697	62.6333	59.2663
SMED30027694	1.68155	1.88756	1.90208	2.33072	2.82434
SMED30027695	0.0161793	0.140003	0.0693705	0.0513429	0.0259252
SMED30027696	0.2085	0.321186	0.312799	0.122984	0.342556
SMED30027697	137.719	129.058	136.491	108.912	130.441
SMED30027698	0.112761	0.0691558	0.0762982	0.0847939	0.077007
SMED30027699	5.02407	4.33285	3.98045	5.24079	5.10572
SMED30027700	1.22042	1.17989	1.00789	0.836346	0.809697
SMED30027701	18.2888	15.0494	23.8636	15.4289	13.3162
SMED30027702	0.199707	0.20169	0.241584	0.289311	0.192265
SMED30027703	0.170856	0.18154	0.292074	0.16415	0.194259
SMED30027704	0.70976	0.917657	0.993411	1.47858	1.44619
SMED30027705	0.137436	0.121423	0.134668	0.0307845	0.198852
SMED30027706	0.027623	0.0203685	0.018443	0.0251723	0
SMED30027707	141.906	168.386	137.264	206.054	157.781
SMED30027708	6.41102	6.39416	7.15866	5.2797	5.643
SMED30027709	1.55005	1.61766	1.82515	0.900318	1.02512
SMED30027710	14.4094	13.798	18.7602	24.86	23.6198
SMED30027711	0.682096	0.792238	1.17947	0.890193	0.682215
SMED30027712	9.8698	9.39934	12.5738	11.0565	9.82719
SMED30027713	5.42144	6.09413	5.58406	5.46963	5.56397
SMED30027714	0.690611	0.556907	0.565837	0.722316	0.535283
SMED30027715	0.390004	0.297796	0.510191	0.661244	0.668084
SMED30027716	0.848617	0.730069	0.629755	0.612544	0.522119
SMED30027717	9.63775	9.52669	9.90396	8.89634	9.1831
SMED30027718	46.6002	48.0201	48.1566	35.4578	37.6649
SMED30027719	0.0134722	0.0499287	0	0.0131884	0.0119744
SMED30027720	15.1031	12.4853	0.400739	0.22755	0.196212
SMED30027721	32.3021	34.4255	33.3364	29.3767	27.6818
SMED30027722	11.9996	11.4166	12.0296	11.9223	11.9504
SMED30027723	13.4893	13.7055	15.0797	14.101	14.0048
SMED30027724	0.1822	0.266095	0.378421	0.316195	0.523322
SMED30027725	1.67165	1.61627	1.45426	1.83283	1.92125
SMED30027726	68.1487	73.8094	30.5314	41.901	38.6375
SMED30027727	3.14185	2.90667	3.78955	3.09385	3.08145
SMED30027728	10.7264	7.83101	0.113136	0.00581985	0.0166601
SMED30027729	0	0	0.00403	0	0
SMED30027730	0.0190451	0.0127903	0.0114115	0.0243433	0.0277401
SMED30027731	1.31461	1.40602	1.22921	0.98006	1.17777
SMED30027732	1.13195	1.21345	1.22349	2.37591	1.99857
SMED30027733	0.567339	0.542101	0.584876	0.593936	0.510937
SMED30027734	8.09334	8.89028	8.29626	9.46722	8.15577
SMED30027735	1.02608	0.998411	1.04115	0.900175	1.01915
SMED30027736	30.9137	39.8248	42.3498	38.0066	35.4673
SMED30027737	0.384597	0.421544	0.249665	0.346013	0.474455
SMED30027738	0	0.0142607	0.0273324	0	0.0233728
SMED30027739	203.28	161.434	146.461	52.5215	37.0265
SMED30027740	3.52286	3.03325	2.69298	1.88211	2.07012
SMED30027741	2.23238	1.14851	0.755405	1.05334	1.2959
SMED30027742	8.07739	6.65201	1.47021	0.816176	0.9296
SMED30027743	2.45389	2.99513	2.99881	2.50576	2.73114
SMED30027744	0.390914	0.354433	0.523874	0.947852	0.615295
SMED30027745	47.3883	49.2861	42.6684	52.2201	53.2924
SMED30027746	3.34353	3.30061	3.57271	4.01414	4.18152
SMED30027747	0.268368	0.139899	0.137638	0.19866	0.108662
SMED30027748	7.38365	5.87393	0.122678	0.0323347	0.0447952
SMED30027749	0.252567	0.29571	0.492867	0.284202	0.300945
SMED30027750	0.41851	0.38462	0.361234	0.51027	0.272507
SMED30027751	0.600283	0.9102	0.916179	1.06516	0.838925
SMED30027752	7.56498	7.87256	8.21642	9.36959	8.75497
SMED30027753	3.22081	3.22369	3.43942	3.7996	3.78805
SMED30027754	0.939267	0.731462	1.14666	0.689092	0.722056
SMED30027755	18.0039	20.3754	20.8515	20.1889	19.9224
SMED30027756	0	0.0362846	0.0261617	0.0151906	0.0140615
SMED30027757	0.251542	0.238043	0.197128	0.248647	0.120197
SMED30027758	0.0483838	0.0622018	0.155467	0.112143	0.0447537
SMED30027759	23.3672	21.9277	24.7861	22.3489	20.7539
SMED30027760	20.6652	22.3834	21.4309	16.6844	17.341
SMED30027761	0.357109	0.314577	0.546707	0.441606	0.433354
SMED30027762	0.235258	0.0610534	0.350879	0.234604	0.290645
SMED30027763	0.295156	0.334851	0.303361	0.13509	0.233882
SMED30027764	2.47397	3.10263	2.69565	2.56549	2.51006
SMED30027765	0	0.0095579	0	0	0
SMED30027766	0.315267	0.618273	0.972027	0.779651	0.596584
SMED30027767	0.304379	0.22392	0.339976	0.558656	0.777588
SMED30027768	0.122698	0.0544242	0.05883	0.0371226	0.0763418
SMED30027769	0.247049	0.0969756	0.172707	0.190864	0.162343
SMED30027770	52.4193	50.1957	63.6871	62.5719	52.0554
SMED30027771	0.437728	0.553331	0.542948	0.933106	0.62677
SMED30027772	3.43519	4.01263	3.53594	3.38851	4.01407
SMED30027773	35.9519	39.7583	58.6189	50.2088	48.9643
SMED30027774	1.6304	1.25379	1.42876	1.86473	1.83836
SMED30027775	17.9437	14.9123	0.109221	0.00515327	0
SMED30027776	2.48608	2.77595	2.56881	2.08119	2.35355
SMED30027777	0.188153	0.289505	0.15982	0.285056	0.15114
SMED30027778	0.533657	0.485954	0.532576	0.480265	0.419592
SMED30027779	2.74145	2.1383	2.47978	3.89615	4.81337
SMED30027780	10.7115	11.8465	13.9485	9.95379	10.7373
SMED30027781	2.75147	2.24665	3.26139	2.8198	2.34489
SMED30027782	45.569	54.8597	50.9688	47.0444	47.1587
SMED30027783	0	0.0151646	0	0	0
SMED30027784	0.357744	0.514998	0.51502	0.266156	0.266059
SMED30027785	24.3621	25.6733	26.4927	22.9057	23.3858
SMED30027786	0.273372	0.569694	0.422036	0.418063	0.499582
SMED30027787	0.130101	0.0374768	0.03492	0.0476613	0.0418214
SMED30027788	1.79901	1.97696	1.076	0.870283	0.667086
SMED30027789	1.17738	0.97884	1.48175	0.785554	0.966659
SMED30027790	0.0844775	0.0276144	0.0526049	0.00908312	0.0147367
SMED30027791	0.399797	0.335646	0.448206	0.442194	0.497714
SMED30027792	1.76567	1.39165	1.50559	1.48055	1.95586
SMED30027793	9.15438	9.77044	15.3735	11.6714	10.2021
SMED30027794	18.3742	19.0263	18.9156	14.7593	15.8908
SMED30027795	4.57677	3.73356	7.48005	13.2701	5.14025
SMED30027796	0.265589	0.274117	0.377123	0.356367	0.402054
SMED30027797	6.929	7.36883	5.60841	5.32594	5.38566
SMED30027798	0.139043	0.209663	0.117898	0.153507	0.179536
SMED30027799	0.873364	0.77384	1.04085	0.706868	0.660439
SMED30027800	1.67786	1.96348	2.21874	1.88527	1.89158
SMED30027801	2.8142	1.92377	0.434389	0.289535	0.299422
SMED30027802	25.5934	26.6797	31.4736	34.3478	33.2101
SMED30027803	0.677659	0.629655	0.128507	0.116734	0.149231
SMED30027804	0.746544	0.58079	0.782965	0.425642	0.404239
SMED30027805	0.0632246	0.0294475	0.0131365	0.0140115	0.05175
SMED30027806	0.751359	0.852189	0.897002	0.712729	1.09625
SMED30027807	14.6575	19.1775	17.0317	18.3017	17.9239
SMED30027808	6.2392	5.14171	0.909909	0.693267	0.764897
SMED30027809	0.0147522	0.168832	0.219845	0	0.0862184
SMED30027810	3.09875	3.34694	4.15678	4.28956	3.36722
SMED30027811	4.40898	3.84407	4.07027	4.97583	5.01439
SMED30027812	51.8283	52.3158	37.2516	25.535	28.102
SMED30027813	4.36503	8.08694	19.1116	8.16743	8.16924
SMED30027814	0.073626	0.0415211	0	0	0.0337987
SMED30027815	0.20012	0.225773	0.256881	0.186109	0.158077
SMED30027816	15.1794	16.0935	17.2449	20.3131	17.6692
SMED30027817	0.391879	0.4454	0.401546	0.550783	0.756271
SMED30027818	28.0994	28.7228	23.3078	30.959	35.1359
SMED30027819	17.3382	19.0867	19.902	19.6726	19.6372
SMED30027820	0.265209	0.322204	0.450221	0.341329	0.447312
SMED30027821	0.932736	0.688558	0.732954	0.568635	1.02552
SMED30027822	0.452089	0.551389	0.452437	0.330143	0.431171
SMED30027823	0.0206103	0.0552778	0.0401132	0.0113772	0.01033
SMED30027824	2.91164	2.69229	2.78812	2.46098	3.037
SMED30027825	7.29017	7.87021	8.36534	7.74427	7.85359
SMED30027826	3.15084	3.28225	4.4348	3.68184	3.78386
SMED30027827	0.495874	0.609793	0.479042	0.396579	0.428139
SMED30027828	0.0545689	0.0195058	0.0179087	0.0248065	0.0660086
SMED30027829	0.0746716	0.0457616	0.0640405	0.0486133	0.0420565
SMED30027830	34.5627	41.0854	53.6789	52.9686	53.111
SMED30027831	4.76798	4.95467	6.60196	4.3632	5.18775
SMED30027832	0.871323	0.921412	0.869462	0.918775	0.793111
SMED30027833	1.00842	0.909693	1.10462	1.33457	1.34086
SMED30027834	47.9869	49.8411	62.1514	51.7612	48.7303
