Sample	0h	6h	12h	1d	2d	3d	5d	7d	9d	11d
SMED30032315	3.55431	5.31907	6.86592	6.04794	7.35514	6.5558	5.30841	4.07565	4.05812	3.93904
SMED30032316	2.77702	2.45793	1.17798	1.7627	1.71191	3.32802	1.89229	2.90407	1.81049	3.19684
SMED30032317	8.10889	8.99841	8.33507	10.3313	13.3531	13.1101	11.8528	11.6002	9.61639	10.0372
SMED30032318	0.286087	0.504098	0.179154	0.0817734	0.109727	0.444914	0.0586119	0.139174	0.13241	0.233567
SMED30032319	11.9467	11.5453	9.19488	7.75549	7.64573	10.5117	8.05623	7.77862	6.58409	8.2141
SMED30032320	4.6636	4.56889	3.02702	3.78174	5.08671	5.56674	4.6325	4.74036	4.64715	5.32849
SMED30032321	29.2275	30.8832	31.548	35.9425	36.7431	34.8672	37.5994	36.0168	38.1627	36.5311
SMED30032322	0.073982	0.275694	0.205644	0.0606687	0.234981	0.297544	0.131977	0.128667	0.160887	0.125187
SMED30032323	0.0094656	0.00528253	0	0.00524623	0.00921683	0.0158031	0.0039363	0	0	0.00412183
SMED30032324	9.21129	11.6239	13.6781	13.7406	11.728	9.82998	12.6814	13.3207	13.8907	13.865
SMED30032325	2.25505	1.99236	1.3812	0.891115	0.701376	1.65649	0.997106	1.01523	0.87717	1.38238
SMED30032326	0.338501	0.398318	0.273516	0.549153	0.789638	0.908668	1.03476	0.928555	0.894419	0.63896
SMED30032327	0.789305	0.588706	0.276024	0.244711	0.376821	1.16795	0.302927	0.744477	0.187488	0.536934
SMED30032328	7.97642	8.01404	9.54256	10.1399	10.2751	8.78303	10.3837	10.4181	10.6219	9.67251
SMED30032329	0.271703	0.276341	0.152375	0.0381777	0.0741	0.261162	0.465041	0.356303	0.566256	0.297579
SMED30032330	0.463993	0.369192	0.464432	0.26552	0.0653635	0.0677788	0.21115	0.0582377	0.0544781	0.0352513
SMED30032331	0.0103496	0.0317188	0.043954	0.0723853	0.031294	0.0310915	0.041468	0.0579254	0.0368801	0.0122921
SMED30032332	0.15286	0.221277	0.322119	0.48398	0.509855	0.243398	0.333747	0.168706	0.148288	0.195196
SMED30032333	0.158993	0.187146	0.109989	0.259524	0.259441	0.0676086	0.0729936	0.102355	0.215065	0.212553
SMED30032334	428.398	418.039	512.532	581.72	529.825	502.503	556.855	538.868	528.372	480.053
SMED30032335	3.53423	3.20865	2.85268	2.49404	2.82954	3.44568	3.12049	2.96028	3.07969	3.62493
SMED30032336	0.530208	0.323016	0.458691	0.404723	0.619348	0.633103	0.573177	0.852033	0.559376	0.963529
SMED30032337	0.162658	0.173222	0.104609	0.12508	0.0440279	0.153126	0.134156	0.193666	0.120933	0.21962
SMED30032338	5.26711	4.34334	3.37713	0.999345	0.130249	0.144061	0.0345339	0.0255446	0.0283416	0.0240084
SMED30032339	98.0706	114.597	105.865	51.5743	6.57322	17.2269	0.478888	0.120099	0	0
SMED30032340	0	0.0171493	0.0158376	0.0654689	0.0788986	0.0820463	0.0567626	0	0.0922567	0.079222
SMED30032341	4.71299	4.48448	4.1758	5.00016	5.88229	7.40703	5.62654	5.75769	4.70946	5.64692
SMED30032342	1.13419	0.746766	0.920988	0.819321	0.5731	0.861583	1.21997	1.50017	1.5288	1.46117
SMED30032343	3.94281	3.07837	1.77369	1.79991	2.02764	5.47174	2.53964	2.93604	1.95784	2.94685
SMED30032344	9.40532	8.66192	8.44716	9.0657	10.1065	10.8713	10.3718	10.3204	10.107	10.4911
SMED30032345	63.2843	62.8703	63.43	68.6019	73.1261	70.3616	77.2204	64.7801	78.9317	67.1998
SMED30032346	7.09421	8.99393	8.82869	8.76035	8.11536	6.26334	7.28292	8.38963	7.66602	7.51883
SMED30032347	0.118984	0.0351323	0.021783	0.113067	0.0327182	0.103765	0.0856437	0.0611939	0.0730037	0.00884203
SMED30032348	30.6202	30.3697	31.2015	36.6037	36.7916	34.5449	35.1706	29.2377	34.9009	30.3282
SMED30032349	41.2176	41.2106	46.0142	38.4453	30.7154	27.9802	29.5179	31.5117	30.7695	28.2022
SMED30032350	7.7692	7.17536	12.4015	23.0445	23.7669	19.5298	16.5835	11.4647	11.6507	12.5195
SMED30032351	0.313597	0.210778	0.0850543	0.101213	0.137103	0.127876	0.18229	0.104568	0.0603395	0.121252
SMED30032352	0.998382	1.07137	0.872455	1.08064	0.80137	1.16931	1.00993	1.08723	1.02487	1.18557
SMED30032353	0.0648536	0.190359	0.0742521	0.0573414	0.0465128	0.252914	0.0874085	0.143693	0.0307662	0.186992
SMED30032354	40.9246	43.5169	28.3869	31.0596	37.5674	46.4804	34.0652	36.5434	29.4532	38.7714
SMED30032355	0	0	0	0.0227337	0	0	0	0	0	0
SMED30032356	0.0617722	0.0123737	0.0535703	0.033129	0.0529636	0.0900205	0.0270109	0.0331302	0.0539386	0.062631
SMED30032357	0.579662	0.475974	0.289937	0.379548	0.608345	0.321479	0.515425	0.759801	0.655156	0.446596
SMED30032358	4.70961	3.85798	3.52704	1.01532	0.103583	0.0962749	0.0245234	0.00804027	0.0266678	0.0133506
SMED30032359	0.353488	0.770398	0.555616	0.53255	0.631397	1.00135	1.20421	1.10514	1.89785	0.735093
SMED30032360	3.33908	3.42364	3.13927	2.8482	3.33041	3.51114	3.05373	2.96047	2.71085	2.82334
SMED30032361	0.93347	0.714612	0.795882	0.882672	0.851291	0.765141	1.18777	1.20108	0.861083	0.973009
SMED30032362	0	0	0	0.00488883	0	0	0	0	0	0
SMED30032363	5.61722	4.50833	5.78865	1.65707	0.0960644	0.0574293	0.0061878	0.0187224	0	0
SMED30032364	13.0592	13.3746	11.7298	11.2141	13.4289	12.0204	12.2654	11.8248	12.233	11.8083
SMED30032365	0.337038	0.385203	0.268407	0.234745	0.154065	0.478835	0.277184	0.599368	0.113756	0.231087
SMED30032366	12.5748	13.6342	7.06125	5.10592	5.94766	18.6815	6.90348	10.9714	6.28876	12.3197
SMED30032367	5.95678	6.73871	4.20298	2.30293	2.67382	6.97624	2.98163	6.61264	3.37108	6.84901
SMED30032368	13.7035	12.4286	10.7121	11.7636	14.7674	14.7153	20.0359	22.4	25.3861	24.5382
SMED30032369	1.93146	1.63036	2.51673	2.43641	2.8422	2.06328	3.46771	2.72012	4.17302	3.04577
SMED30032370	10.2116	9.80731	10.8351	9.60832	9.73963	9.0934	11.0027	11.1486	12.0879	10.3831
SMED30032371	0.0602836	0.102514	0.107402	0.131658	0.0832187	0.0965138	0.112824	0.0830123	0.156823	0.077531
SMED30032372	9.80344	8.86919	5.75901	4.30852	3.3271	9.47148	5.46836	7.39496	4.62468	8.94271
SMED30032373	4.08957	3.42714	1.92629	1.23203	0.938674	2.27098	1.24636	1.40849	0.829795	1.63559
SMED30032374	1.8365	2.58367	1.85714	2.12511	2.07006	2.00718	1.88702	1.88941	2.47163	2.18901
SMED30032375	0.199836	0.227136	0.0723783	0.0428597	0.0868237	0.115351	0.0344605	0.0925977	0.0231914	0.263922
SMED30032376	0.021451	0.0316523	0.0142368	0	0	0	0.0224944	0.0155483	0.0060597	0.0178037
SMED30032377	1.80517	1.85578	1.80648	2.27151	2.65538	2.96802	3.40455	2.27818	2.70188	2.93879
SMED30032378	330.143	413.883	374.729	197.537	48.7194	117.67	2.40598	2.49997	2.76645	1.66619
SMED30032379	0.0187756	0.0875646	0.0534118	0.0278891	0	0.071025	0.0444818	0.114031	0.0447321	0.0650951
SMED30032380	14.1629	15.4775	9.98394	10.5983	13.7052	14.8688	12.029	12.3436	10.2879	12.3696
SMED30032381	12.7787	13.8407	13.3877	14.2262	14.8144	15.5161	16.0794	13.8909	14.9277	14.9342
SMED30032382	3.50492	4.11766	7.15702	12.0609	9.95466	6.79769	11.2516	7.88317	6.58337	5.27932
SMED30032383	1.10801	0.830074	1.30085	0.528591	0.0634517	0.233504	0	0.0997413	0.0287056	0
SMED30032384	3.03533	2.50437	2.41942	2.62894	3.21659	3.15564	4.30248	4.97482	5.80829	5.21355
SMED30032385	17.8441	19.0571	14.2609	15.492	19.3504	20.7325	20.0943	18.4376	20.3261	18.8703
SMED30032386	0.040728	0.103666	0.0382229	0.0288133	0.0288108	0.168552	0.0237163	0.0504795	0.031519	0.0611073
SMED30032387	0.0475	0.121795	0	0.0192999	0	0.0980856	0.0125195	0.0534471	0.0132619	0.0137683
SMED30032388	0.192406	0.255958	0.104585	0.150249	0.0889145	0.202363	0.0891742	0.223892	0.151305	0.275356
SMED30032389	20.9354	24.3438	26.4473	28.3285	26.4879	22.9859	27.7778	26.6179	28.0261	25.3607
SMED30032390	0.815951	0.906539	1.37919	1.30437	0.904199	0.819397	1.02487	1.208	0.891465	0.715604
SMED30032391	0.102674	0.196953	0.0560262	0.0597413	0.106585	0.13531	0.0909265	0.0361211	0.242563	0.141202
SMED30032392	0.176307	0.419264	0.0999336	0.152899	0.187008	0.294821	0.0774627	0.136992	0.0167724	0.150073
SMED30032393	0.247052	0.0775557	0.294964	0.329793	0.381719	0.283728	0.401941	0.297713	0.277471	0.15608
SMED30032394	0.0808177	0.043607	0.0141927	0.0732327	0.0550406	0.0711348	0.059509	0.138495	0.0660495	0.0655175
SMED30032395	5.65846	5.52871	5.18895	5.74472	7.5868	7.95028	8.59801	8.63506	8.54498	8.16169
SMED30032396	1.23244	1.36966	0.504505	0.601682	0.919974	1.24548	0.992469	1.0831	0.944558	1.37038
SMED30032397	0.0101151	0.0107334	0	0	0.0213217	0.0205719	0.00941783	0	0	0
SMED30032398	2.4198	2.22961	2.7441	2.50849	3.52035	1.45318	1.57021	1.72083	1.08245	1.26604
SMED30032399	0.576002	0.714598	0.153104	0.127372	0.157296	0.722101	0.116126	0.263659	0.130244	0.261766
SMED30032400	3.48591	3.03412	3.22648	3.20024	3.72174	3.17841	3.62753	3.99218	4.45466	3.77794
SMED30032401	23.9825	22.8027	21.6798	14.1314	12.1909	12.1651	11.6751	11.492	11.386	11.5581
SMED30032402	4.03121	4.86417	3.37021	3.99236	4.66496	3.36799	5.15249	5.24631	5.91695	4.71506
SMED30032403	4.33193	5.23343	9.25454	5.94006	4.95547	5.59703	4.10281	3.75373	2.95936	3.14538
SMED30032404	2.61045	2.79468	1.61048	1.48899	1.87799	2.46699	1.98453	2.17495	2.08046	2.25818
SMED30032405	0	0	0	0	0	0	0	0	0	0
SMED30032406	7.58354	7.86707	6.30741	6.75848	6.89754	9.94401	9.9984	10.9883	8.90343	10.5077
SMED30032407	6.90344	5.31114	4.40314	1.11883	0.131598	0.0697754	0	0.0128423	0	0.00270281
SMED30032408	1.97842	1.7568	1.52237	1.36497	0.891143	0.887548	0.86828	0.592523	0.920043	0.996719
SMED30032409	27.8265	29.9547	27.8266	27.4329	31.1275	30.075	29.416	28.8379	28.7437	30.0387
SMED30032410	0.26461	0.273373	0.332685	0.570913	0.579345	0.656614	0.534181	0.339191	0.577901	0.47546
SMED30032411	11.0886	12.3267	12.3743	12.8144	15.003	14.0287	14.1016	14.6659	14.4616	13.9891
SMED30032412	0.588045	0.666305	0.584643	0.60861	0.696668	1.01213	0.990605	1.1459	1.07542	1.2354
SMED30032413	0.15435	0.146647	0.134578	0.239482	0.124255	0.0856168	0.207663	0.133518	0.214869	0.328059
SMED30032414	5.43417	5.93309	5.13609	5.82345	4.51638	6.05593	6.00186	5.64972	5.37954	5.68099
SMED30032415	0.268452	0.454906	0.455665	0.357773	0.357553	0.289926	0.248503	0.351007	0.286393	0.249841
SMED30032416	2.09764	2.04618	1.76544	2.26588	2.74116	2.5166	3.17187	3.4637	3.1372	3.34152
SMED30032417	0.0269554	0	0	0.0437677	0.0291817	0	0	0.004875	0.0291516	0.0340164
SMED30032418	0.268846	0.232509	0.0865386	0.132058	0.0715217	0.16938	0.158005	0.215643	0.151896	0.257324
SMED30032419	8.62606	8.64793	9.3423	7.74332	7.17261	6.54292	8.24171	7.77712	7.88691	7.69342
SMED30032420	3.27935	2.89316	4.12063	4.01271	3.1536	2.90445	3.59699	3.30238	2.39021	2.74306
SMED30032421	1.12823	0.792039	0.826728	0.199024	0.0205205	0.0123988	0.00461897	0.00528749	0.00264966	0.0100658
SMED30032422	32.8597	36.1546	42.9754	43.9684	37.941	33.6639	32.1037	33.5222	33.3078	34.7048
SMED30032423	7.99157	6.65278	7.53589	2.59611	0.819093	0.640083	0.249053	0.211487	0.195406	0.209448
SMED30032424	21.1361	23.1702	24.902	29.1877	30.6301	25.894	23.8726	20.5116	23.391	19.0792
SMED30032425	6.55069	5.8591	5.09338	5.95944	5.98614	5.99115	6.2614	6.90633	8.25997	6.34951
SMED30032426	1.91752	1.44044	1.81588	2.11833	3.22469	3.21583	4.46216	4.38908	4.72801	4.1837
SMED30032427	0.914381	0.902254	0.570954	0.536724	0.633781	0.988806	0.648069	0.832716	0.583262	0.866602
SMED30032428	2.62096	2.85541	1.59397	2.14662	2.79623	3.99932	4.35459	4.77326	4.23671	4.71844
SMED30032429	5.20161	5.17856	5.27813	6.38709	7.70112	6.01156	7.3664	7.38104	9.93354	8.1602
SMED30032430	0.0977729	0.0735581	0.0311291	0.0315205	0.0306659	0.102175	0.0150848	0.0915258	0	0.12907
SMED30032431	0.738769	0.810247	0.526816	0.612875	0.818792	1.1574	0.81644	0.904815	0.580551	0.766931
SMED30032432	46.6521	47.637	46.6957	53.899	52.1455	50.6901	55.7621	53.2139	58.2908	51.3013
SMED30032433	34.2004	35.5557	23.8266	24.9642	33.3328	37.5161	32.7632	33.9391	35.252	38.6802
SMED30032434	0.25109	0.296961	0.188627	0.156141	0.168928	0.267767	0.374167	0.429015	0.370744	0.361828
SMED30032435	0.145698	0.10951	0.014522	0.0764569	0.0281632	0.337452	0.139527	0.158063	0.0495309	0.0873391
SMED30032436	61.1454	63.7942	75.8294	76.3765	62.9333	58.7913	60.1529	62.02	67.5846	65.6061
SMED30032437	7.63914	5.91673	7.90819	2.29092	0.330939	0.29572	0.108844	0.029552	0.12315	0.102096
SMED30032438	0.151398	0.204146	0.21645	0.154793	0.183494	0.292257	0.294256	0.336656	0.316958	0.296301
SMED30032439	15.0841	15.8872	14.1899	14.5858	17.6337	14.6789	15.3496	15.0851	15.0092	14.9718
SMED30032440	24.8895	30.2146	50.8701	45.4181	29.4355	29.7305	32.0003	23.6931	31.6236	27.4977
SMED30032441	29.2619	30.5774	35.9877	41.0462	38.4011	35.4731	42.9234	37.9098	39.0184	34.1929
SMED30032442	7.58605	7.42235	9.13396	9.15343	7.90241	7.13362	8.22715	8.41552	8.86014	7.84892
SMED30032443	0	0	0	0	0	0	0	0	0	0
SMED30032444	5.12888	3.33212	4.97143	7.14286	7.16062	6.6754	6.26462	4.20838	5.25423	4.15412
SMED30032445	17.3848	13.8448	16.3451	5.28514	0.934065	0.410123	0.106137	0.0350492	0.139646	0.0899009
SMED30032446	11.2233	11.928	16.8614	17.9915	19.9909	18.5422	24.4899	25.714	26.1444	22.3
SMED30032447	3.29194	2.70677	2.31839	2.16086	2.89537	3.76095	3.02273	3.58847	3.09473	3.65963
SMED30032448	33.993	34.074	26.2786	27.8448	33.3728	34.5943	34.5074	35.7447	34.0262	38.8203
SMED30032449	3.31438	2.7202	2.02786	2.14819	2.5814	3.23498	2.47463	2.60905	2.53786	2.21065
SMED30032450	0.355673	0.292741	0.280502	0.20144	0.139013	0.172026	0.0808771	0.0724025	0.0331373	0.066205
SMED30032451	0.444987	0.505086	0.318426	0.304005	0.444464	1.06877	0.760188	0.611911	0.492276	0.516379
SMED30032452	0.0611005	0.042963	0.0560705	0.0314636	0	0.0164504	0	0	0	0
SMED30032453	6.77412	5.38679	6.76283	1.79379	0.132293	0.0465291	0.006854	0.0369093	0	0.0138897
SMED30032454	0.405078	0.883111	0.259146	0.282212	0.215989	0.363353	0.450582	0.477564	0.336435	0.351666
SMED30032455	0.611967	0.699382	0.499412	0.637605	0.726737	0.857565	0.805625	0.592799	0.801973	0.690514
SMED30032456	726.05	694.516	725.19	572.684	363.693	360.683	486.956	525.526	554.857	483.592
SMED30032457	5.83226	5.07868	6.34512	7.653	6.56635	6.46449	7.70188	7.74955	7.48139	6.57384
SMED30032458	1.49774	1.30347	1.31657	0.626033	0.324998	0.113408	0.0903999	0.0968045	0.125748	0.132814
SMED30032459	19.3592	21.4497	27.5931	33.2091	29.0645	29.5862	29.0252	28.3916	24.7404	23.9116
SMED30032460	2.28956	2.27432	1.28571	1.728	1.51923	2.51227	1.2896	1.52718	1.14376	2.13683
SMED30032461	0.690209	0.649315	0.343993	0.397651	0.591733	0.782715	0.621532	0.671352	0.535049	0.66128
SMED30032462	0.460411	0.8076	0.696334	0.530914	0.662165	0.530952	0.356711	1.02197	0.372808	0.435246
SMED30032463	19.0176	18.9415	18.2775	19.7894	20.5664	21.4059	19.7514	19.7244	18.3297	18.2041
SMED30032464	6.27707	5.9229	3.00275	3.7494	4.70241	6.05331	4.87516	4.78113	4.59302	5.22756
SMED30032465	0	0	0	0	0	0	0.012903	0	0	0
SMED30032466	0.743332	0.538573	0.319181	0.190392	0.252402	0.289046	0.208524	0.201112	0.226283	0.203557
SMED30032467	0.941555	0.846793	0.392818	0.565911	0.569432	1.03719	0.634536	1.17881	0.624578	1.1704
SMED30032468	4.4559	4.54006	3.03368	2.94417	3.73705	4.31596	4.01781	4.25968	3.31646	4.4121
SMED30032469	0.00321366	0	0	0	0	0	0.0042921	0	0	0
SMED30032470	0	0	0	0	0	0	0	0	0	0
SMED30032471	3.61169	3.28036	2.37116	2.62655	3.41205	3.72268	4.06936	4.57095	3.78505	4.30534
SMED30032472	0.481722	0.607353	0.180011	0.365026	0.304417	0.428165	0.423583	0.737961	0.349061	0.544236
SMED30032473	0.454642	0.562501	0.20238	0.362446	0.506219	0.556061	0.389678	0.731848	0.267955	0.496745
SMED30032474	0.0100584	0.0164447	0.0309045	0.0146762	0.0133564	0	0	0	0	0.0354521
SMED30032475	63.5936	61.2311	48.435	65.5841	66.6492	71.6094	99.1425	100.734	119.258	99.4958
SMED30032476	0.177374	0.173945	0.0608177	0.0176253	0.0133854	0.16707	0.0446717	0.112835	0.0473911	0.10779
SMED30032477	27.4909	26.6827	29.9041	29.2584	29.1853	27.2153	28.1195	24.9545	26.8082	24.3707
SMED30032478	9.1522	10.839	5.77584	5.76816	6.72433	10.1106	7.48938	9.33322	7.40933	9.96866
SMED30032479	3.17821	3.62527	1.83308	1.90782	1.8902	4.48695	2.54337	2.55912	2.09492	3.18319
SMED30032480	1.01317	0.872313	0.844334	1.2301	1.07991	1.03924	1.28966	1.23323	1.69037	1.41567
SMED30032481	1.24014	0.9746	1.1858	0.668487	0.190405	0.0991346	0.157122	0.191209	0.0853479	0.0508282
SMED30032482	0	0	0	0	0	0	0	0	0	0
SMED30032483	1.02246	1.36607	0.94297	0.923065	1.16121	1.31058	1.32122	1.32753	1.33513	1.14304
SMED30032484	3.18423	3.09576	2.47529	3.27994	4.51139	4.28052	4.86957	4.39874	4.63041	4.75031
SMED30032485	1.27268	1.56001	1.15709	1.59307	1.8182	1.65455	2.1642	2.13017	2.12916	1.83887
SMED30032486	3.79365	3.75709	6.22162	6.84177	6.19698	5.62452	6.44766	4.58355	5.5377	5.48637
SMED30032487	3.24907	2.44526	2.42855	0.633008	0.0517726	0.0155848	0	0	0	0
SMED30032488	0.367894	0.391186	0.125073	0.299008	0.311091	0.509158	0.504682	0.558083	0.503556	0.546299
SMED30032489	10.9041	12.1288	10.4112	9.06659	9.71386	9.07653	10.4221	10.0632	10.5816	9.71882
SMED30032490	5.23402	4.68123	4.57584	3.17574	2.50094	2.54663	2.63029	2.92359	2.99263	2.69694
SMED30032491	27.6432	27.4144	29.3659	29.4873	27.0263	26.483	25.2965	23.2191	26.0182	22.6039
SMED30032492	0	0.0171266	0	0.0164174	0.0340218	0.0328254	0	0	0.0129307	0
SMED30032493	1.01822	0.938792	0.630008	0.480282	0.903028	0.867172	0.823164	1.23694	1.00225	1.05589
SMED30032494	0.968667	0.851489	1.00155	1.14295	0.939042	1.15375	0.937676	1.76793	0.715366	0.690506
SMED30032495	0.262879	0.238134	0.101425	0.0824063	0.1652	0.25077	0.15117	0.203144	0.154828	0.226888
SMED30032496	0.101137	0.109828	0.044427	0.0481208	0.0530442	0.119843	0.0708184	0.0374415	0.114828	0.0658325
SMED30032497	0	0	0	0	0.0204573	0	0	0	0	0
SMED30032498	8.02851	6.64276	4.52272	2.94119	2.40617	4.70701	3.39991	4.12839	3.22161	5.2727
SMED30032499	13.998	14.1857	15.2313	14.7349	14.728	12.7234	15.1466	17.1235	16.8649	16.658
SMED30032500	16.2324	15.8904	18.4535	18.658	19.3043	17.2738	20.9335	20.6692	22.0128	19.1945
SMED30032501	0.597872	0.345293	0.217707	0.309773	0.300406	0.5213	0.284796	0.450824	0.338363	0.480282
SMED30032502	0.0110379	0.170161	0.101743	0.0745854	0.0709143	0.116669	0.130313	0.0419147	0.132458	0.226626
SMED30032503	0.646375	0.76418	0.443336	0.520256	0.671597	0.759629	1.00315	0.971986	1.18754	1.00769
SMED30032504	0.115777	0.144684	0.292831	0.0277656	0.16332	0.0820436	0.155635	0.0703818	0.0668243	0.214304
SMED30032505	20.9118	20.6027	20.3665	22.0543	23.4104	24.7838	22.7108	18.5705	21.7667	18.9921
SMED30032506	42.8298	45.6173	54.5432	56.8677	52.6184	44.1942	48.5523	47.8352	50.2149	43.7306
SMED30032507	1.40641	0.898878	0.620857	0.392502	0.763857	1.25744	0.729258	0.790476	0.489097	1.14306
SMED30032508	0.0477826	0.0375211	0.0338623	0.0532732	0.067389	0	0.0563134	0.0240135	0.0288261	0.0687508
SMED30032509	0.10431	0.123397	0.0342464	0.0990434	0.0504924	0.113682	0.145355	0.0906074	0.0703755	0.109786
SMED30032510	4.53053	4.85356	3.85941	3.80172	3.5554	5.03291	3.69883	4.00925	3.66403	4.13938
SMED30032511	0.234854	0.12876	0.21253	0.155636	0.134874	0.1717	0.170578	0.111345	0.214133	0.0745394
SMED30032512	232.332	236.798	255.727	278.812	278.495	255.403	274.421	242.004	273.501	239.582
SMED30032513	34.7636	35.7912	40.5706	43.1341	44.8504	39.457	42.6674	43.2049	44.4992	42.6126
SMED30032514	23.112	18.3156	21.3401	6.496	1.42062	0.917023	0.625074	0.652305	0.826439	0.731731
SMED30032515	0.619167	0.605984	0.469392	0.524956	0.418217	0.665813	0.595751	0.625957	0.566411	0.726885
SMED30032516	21.4002	17.4747	19.1538	17.9237	17.8163	20.0315	19.9055	16.3284	17.4464	16.1516
SMED30032517	2.46985	2.19808	2.21963	2.05238	3.30131	4.02874	3.9931	3.61149	3.59015	3.98533
SMED30032518	5.42962	5.37705	6.92191	7.55323	7.33159	7.29991	8.66126	7.73818	8.36283	6.98207
SMED30032519	0.396354	0.358498	0.489279	0.415418	0.590338	0.617298	0.596133	0.587955	0.625079	0.592279
SMED30032520	21.1816	21.1526	19.9117	21.5659	23.6246	22.7579	26.4857	28.6809	28.0702	26.4784
SMED30032521	0.0464697	0.0369147	0.0178474	0.0554368	0.0792163	0.173632	0.258085	0.166731	0.261523	0.155489
SMED30032522	15.9089	17.4195	15.8058	16.5719	17.587	18.1079	20.4329	19.2097	21.3622	19.5754
SMED30032523	4.26669	3.82173	2.96125	3.61382	4.09526	4.91615	5.43934	4.19897	4.8089	4.67679
SMED30032524	0	0	0	0.0188836	0	0	0	0	0	0
SMED30032525	34.5892	34.1447	28.8407	23.8549	24.0571	23.85	25.2897	27.9805	27.4529	27.1912
SMED30032526	4.48244	4.70104	2.36368	2.7381	3.90639	4.86879	3.27277	3.23874	2.82014	4.50898
SMED30032527	0.580598	0.591079	0.564377	0.805457	0.920752	0.550992	0.655076	0.774443	0.832113	0.617978
SMED30032528	2.52203	1.98204	2.26937	2.7028	2.57132	2.9043	4.07232	4.16216	4.39815	3.55251
SMED30032529	9.70523	7.51075	7.48732	3.79662	2.31807	4.03025	5.13007	3.92514	4.81826	4.52018
SMED30032530	19.759	18.1994	24.3672	32.7405	28.4868	27.9778	20.2559	19.0665	27.7759	25.5748
SMED30032531	8.34132	6.98928	6.51555	6.10393	5.28052	5.82527	7.96859	7.22057	7.89544	7.76131
SMED30032532	3.30934	3.95264	3.11812	2.94656	3.85731	3.84541	3.0768	3.85166	3.26092	3.70592
SMED30032533	1.26034	1.11953	1.5969	1.37128	1.63867	1.29825	1.52853	1.5849	1.27943	1.20718
SMED30032534	0.191146	0.108323	0.174433	0.372505	0.341759	0.43597	0.493879	0.361705	0.404308	0.467299
SMED30032535	0.0684836	0.0648136	0.0790307	0.128029	0.149641	0.0488137	0.0820013	0.12011	0.100237	0.149214
SMED30032536	0.154419	0.120093	0.173748	0.160081	0.158547	0.113624	0.20869	0.207743	0.27413	0.175366
SMED30032537	2.87652	2.73421	3.0414	1.57034	0.859592	0.949291	0.747292	0.661895	0.569423	0.543819
SMED30032538	16.7457	21.5058	27.7896	27.4198	21.008	18.3304	21.7887	20.7662	22.6966	20.5503
SMED30032539	0.4307	0.343362	0.0813183	0.198648	0.191278	0.278564	0.144257	0.215046	0.136446	0.176126
SMED30032540	0.222955	0.248168	0.169202	0.187632	0.217168	0.288411	0.178437	0.292991	0.191234	0.223089
SMED30032541	1.03075	1.14786	0.551991	0.520568	0.800319	1.392	0.513153	0.581481	0.442416	0.678905
SMED30032542	0.0780101	0.0326318	0.0291221	0.0628473	0.00727873	0.0231588	0.0231158	0.00649947	0.00616933	0.0064049
SMED30032543	0.108485	0.126419	0.038247	0.0433304	0	0.0209308	0.0148478	0.0136472	0	0
SMED30032544	0.475857	0.719689	0.268822	0.286988	0.388031	0.582483	0.317466	0.38276	0.308497	0.510311
SMED30032545	0	0	0	0	0	0	0	0	0.00425	0.00416223
SMED30032546	0.769895	0.841722	1.14131	1.12167	1.01122	0.815474	1.08802	1.17697	1.33504	1.09781
